BASE_YEAR,BASE_QUARTER,BASE_MT,BASE_DAY,MT_WEEK_ODR,WEEK_ODR,CTPRVN_NM,KOREA_MOVIE_ADNC_CO,OVSEA_MOVIE_ADNC_CO,MOVIE_ADNC_CO,KOREA_MOVIE_SALES_PRICE,OVSEA_MOVIE_SALES_PRICE,MOVIE_SALES_PRICE,DAY_AVRG_KOREA_MOVIE_SCRNG_CO,DAY_AVRG_OVSEA_MOVIE_SCRNG_CO,DAY_AVRG_MOVIE_SCRNG_CO
2019,3,08,18,3,33,충청북도,125320,68324,193644,1036326730,572960340,1609287070,10,8.71,19
2019,3,08,25,4,34,충청북도,80149,31968,112117,663119860,265541890,928661750,12.29,10.29,23
2019,3,09,01,5,35,충청북도,68281,23417,91698,529603420,183904920,713508340,10.43,10.86,21
2019,3,09,08,1,36,충청북도,44326,23036,67362,355409170,192607520,548016690,13.29,11.43,25
2019,3,09,15,2,37,충청북도,177380,8279,185659,1537054860,66495000,1603549860,14.29,7.86,22
2019,3,09,22,3,38,충청북도,62565,16366,78931,511752320,134728680,646481000,13.86,9.43,23
2019,3,09,29,4,39,충청북도,54728,10974,65702,423649510,83076430,506725940,13.14,15,28
2019,4,10,06,1,40,충청북도,66990,58065,125055,546621350,478742970,1025364320,13.14,11.71,25
2019,4,10,13,2,41,충청북도,42789,47792,90581,347948340,389946820,737895160,13.29,10.57,24
2019,4,10,20,3,42,충청북도,23283,35969,59252,189894100,294383780,484277880,15.43,10.71,26
2019,4,10,27,4,43,충청북도,37540,30570,68110,307804080,241947600,549751680,12.57,14.29,27
2019,4,11,03,5,44,충청북도,39093,59759,98852,299480020,464157120,763637140,7.14,17.29,24
2019,4,11,10,1,45,충청북도,50946,32906,83852,423315340,265979340,689294680,5.71,16.43,22
2019,4,11,17,2,46,충청북도,60291,18851,79142,497853380,150059000,647912380,6,16,22
2019,4,11,24,3,47,충청북도,36382,141303,177685,292842820,1138639920,1431482740,10.14,13.57,24
2019,4,12,01,1,48,충청북도,31521,123112,154633,242597020,942311620,1184908640,11,9.86,21
2019,4,12,08,1,49,충청북도,20081,75639,95720,155070360,603165640,758236000,9.43,10,19
2019,4,12,15,2,50,충청북도,11728,80404,92132,87413200,645509980,732923180,8.43,15,23
2019,4,12,22,3,51,충청북도,124371,32716,157087,1019899580,250293140,1270192720,6.86,12.57,19
2019,4,12,29,4,52,충청북도,174619,40141,214760,1407837340,320565740,1728403080,5.29,11.86,17
2020,1,01,05,1,1,강원도,97226,31588,128814,771515740,254433501,1025949241,6.57,13.86,20
2020,1,01,12,2,2,강원도,33103,40683,73786,257444900,322015600,579460500,6.14,14,20
2020,1,01,19,3,3,강원도,33238,28457,61695,263366690,221885340,485252030,7.43,14.57,22
2020,1,01,26,4,4,강원도,117111,13466,130577,972798100,101612580,1074410680,7.86,13.29,21
2020,1,02,02,5,5,강원도,80376,8961,89337,625629620,63765580,689395200,9.29,15.57,25
2020,1,02,09,1,6,강원도,38170,8893,47063,306555360,71519320,378074680,8.29,11,19
2020,1,02,16,2,7,강원도,47747,17703,65450,377906260,137845440,515751700,7.29,11.43,19
2020,1,02,23,3,8,강원도,26587,15694,42281,210926600,122140220,333066820,7.29,12.57,20
2020,1,03,01,4,9,강원도,6625,10624,17249,51354320,82312520,133666840,5.29,13,18
2020,1,03,08,1,10,강원도,2422,7347,9769,19762040,59618060,79380100,5.29,18.14,23
2020,1,03,15,2,11,강원도,1050,6696,7746,8193400,54078440,62271840,6.14,26.57,33
2020,1,03,22,3,12,강원도,871,4733,5604,5901720,38243900,44145620,5.86,24.29,30
2020,1,03,29,4,13,강원도,727,4057,4784,5173020,31837180,37010200,6.43,23.57,30
2020,2,04,05,1,14,강원도,383,2653,3036,2552000,22466020,25018020,7.86,23.14,31
2020,2,04,12,2,15,강원도,121,2113,2234,816500,18294880,19111380,5,22.57,28
2020,2,04,19,3,16,강원도,688,2369,3057,6112500,18505920,24618420,4,22.86,27
2020,2,04,26,4,17,강원도,1627,2210,3837,9058840,15225580,24284420,3.71,23,27
2020,2,05,03,5,18,강원도,1741,4890,6631,14533500,36700840,51234340,5.71,18.71,24
2020,2,05,10,1,19,강원도,1625,5606,7231,12990900,44759800,57750700,5.71,17.14,23
2020,2,05,17,2,20,강원도,718,3613,4331,5495560,31104420,36599980,6.29,17.43,24
2020,2,05,24,3,21,강원도,692,4536,5228,4811500,35988180,40799680,4.29,23.71,28
2020,2,05,31,4,22,강원도,570,4750,5320,4004260,35251200,39255460,7.86,22,30
2020,2,06,07,1,23,강원도,6352,3763,10115,56362480,28960380,85322860,7.29,17.29,25
2020,2,06,14,2,24,강원도,10354,3216,13570,93060960,23934860,116995820,7.57,15,23
2020,2,06,21,3,25,강원도,9715,5209,14924,85180460,39968900,125149360,8,14.57,23
2020,2,06,28,4,26,강원도,26425,3677,30102,219608880,27781060,247389940,6.14,11.86,18
2020,3,07,05,1,27,강원도,14507,2656,17163,125851680,21138960,146990640,7,14.57,22
2020,3,07,12,2,28,강원도,7091,3604,10695,61439460,30184600,91624060,8.29,17.43,26
2020,3,07,19,3,29,강원도,39576,1822,41398,344281040,15262080,359543120,7.57,12,20
2020,3,07,26,4,30,강원도,26021,3293,29314,221626460,24061640,245688100,6.29,14.14,20
2020,3,08,02,5,31,강원도,34965,2732,37697,285460740,19893980,305354720,5.71,15,21
2020,3,08,09,1,32,강원도,60792,3357,64149,523079900,25282900,548362800,4,11.43,15
2020,3,08,16,2,33,강원도,58099,3382,61481,508092950,26344240,534437190,4.57,11.43,16
2020,3,08,23,3,34,강원도,23622,4913,28535,202658690,41187290,243845980,6.71,16,23
2020,3,08,30,4,35,강원도,4766,10877,15643,39408940,94682540,134091480,7.57,9.43,17
2020,3,09,06,1,36,강원도,4573,8093,12666,37627900,72197090,109824990,6,8.29,14
2020,3,09,13,2,37,강원도,3306,6613,9919,28970100,58813100,87783200,6.43,10,16
2020,3,09,20,3,38,강원도,2168,7130,9298,17978920,61639260,79618180,5.57,11.29,17
2020,3,09,27,4,39,강원도,6627,5472,12099,56420330,46305260,102725590,7.29,9.86,17
2020,4,10,04,1,40,강원도,36917,9167,46084,348673900,75277100,423951000,11.43,10.29,22
2020,4,10,11,2,41,강원도,16018,5335,21353,143276710,43678410,186955120,11.57,13.86,25
2020,4,10,18,3,42,강원도,13226,2417,15643,115931930,18686440,134618370,10,13.14,23
2020,4,10,25,4,43,강원도,17716,1559,19275,147460700,12446350,159907050,9.43,12.86,22
2020,4,11,01,5,44,강원도,17821,1645,19466,146873520,12804270,159677790,12.43,11.57,24
2020,4,11,08,1,45,강원도,22919,2370,25289,192621470,15811340,208432810,9.86,13.29,23
2020,4,11,15,2,46,강원도,18158,1741,19899,148521150,12862410,161383560,11.86,15,27
2020,4,11,22,3,47,강원도,12697,3512,16209,103525240,28214150,131739390,13.71,17.43,31
2020,4,11,29,4,48,강원도,8200,2817,11017,64512320,23007310,87519630,13.43,17.57,31
2020,4,12,06,1,49,강원도,4462,2100,6562,37366990,17678320,55045310,9.43,19,28
2020,4,12,13,2,50,강원도,3333,1156,4489,29171380,9961180,39132560,9.71,13.29,23
2020,4,12,20,3,51,강원도,2359,1170,3529,20015570,9655450,29671020,8.71,16.86,26
2020,4,12,27,4,52,강원도,1543,6239,7782,13290190,54015030,67305220,7,14,21
2021,1,01,03,5,53,강원도,859,3951,4810,7049020,32314650,39363670,5.86,13.86,20
2020,1,01,05,1,1,경기도,886592,367246,1253838,7569609900,3144057200,10713667100,9.29,17,26
2020,1,01,12,2,2,경기도,259450,451433,710883,2196492050,3889253920,6085745970,12.14,21.43,34
2020,1,01,19,3,3,경기도,283356,307314,590670,2403136000,2620281760,5023417760,13.29,22.86,36
2020,1,01,26,4,4,경기도,1109779,147370,1257149,9907385700,1222798720,11130184420,13,24.71,38
2020,1,02,02,5,5,경기도,681268,100463,781731,5709992980,784273200,6494266180,14.29,27.43,42
2020,1,02,09,1,6,경기도,277894,94965,372859,2423535960,818193080,3241729040,13.43,21.71,35
2020,1,02,16,2,7,경기도,380876,183771,564647,3231820560,1545592210,4777412770,12.43,19.29,32
2020,1,02,23,3,8,경기도,239402,160915,400317,2048658240,1392998540,3441656780,12.57,21,34
2020,1,03,01,4,9,경기도,65711,127102,192813,545719560,1075706760,1621426320,10,22.86,33
2020,1,03,08,1,10,경기도,28883,109929,138812,249028620,938758600,1187787220,9.71,32.29,42
2020,1,03,15,2,11,경기도,14814,93321,108135,119795960,764012340,883808300,9.71,46.43,56
2020,1,03,22,3,12,경기도,9792,66836,76628,70683880,537590740,608274620,9.71,50.57,60
2020,1,03,29,4,13,경기도,7567,66396,73963,55521940,521894700,577416640,10.57,48.43,59
2020,2,04,05,1,14,경기도,5164,49361,54525,36283960,411599660,447883620,12.86,43.29,56
2020,2,04,12,2,15,경기도,2359,34469,36828,16696900,291284020,307980920,13.71,48.71,62
2020,2,04,19,3,16,경기도,7920,42524,50444,70068120,323876020,393944140,12,49.43,61
2020,2,04,26,4,17,경기도,6266,38836,45102,55334120,270712440,326046560,10.29,49.29,60
2020,2,05,03,5,18,경기도,24254,80994,105248,195872440,617878580,813751020,12.57,42.43,55
2020,2,05,10,1,19,경기도,19445,76784,96229,155987340,624132640,780119980,10.43,34.14,45
2020,2,05,17,2,20,경기도,6861,52243,59104,55175840,457257820,512433660,9.71,32.43,42
2020,2,05,24,3,21,경기도,3489,59719,63208,27272140,493931160,521203300,10,37,47
2020,2,05,31,4,22,경기도,4533,65265,69798,34059940,507747260,541807200,12.86,37.43,50
2020,2,06,07,1,23,경기도,69492,54411,123903,644717540,427898560,1072616100,11.86,34.71,47
2020,2,06,14,2,24,경기도,113944,50829,164773,1060826720,399056740,1459883460,11.14,32.86,44
2020,2,06,21,3,25,경기도,105333,65373,170706,950971360,546527260,1497498620,11.14,30.86,42
2020,2,06,28,4,26,경기도,310214,53794,364008,2602578300,415819920,3018398220,10.71,29.71,40
2020,3,07,05,1,27,경기도,151229,39834,191063,1301464620,313205600,1614670220,11.29,35.86,47
2020,3,07,12,2,28,경기도,72399,63890,136289,634730180,509576840,1144307020,15,40.71,56
2020,3,07,19,3,29,경기도,471114,38307,509421,4161878880,291260990,4453139870,12.71,31.57,44
2020,3,07,26,4,30,경기도,263337,44211,307548,2311406780,338739920,2650146700,12.29,34.43,47
2020,3,08,02,5,31,경기도,395778,42975,438753,3291041380,326992720,3618034100,11.29,33.57,45
2020,3,08,09,1,32,경기도,685881,49762,735643,6002436120,388439630,6390875750,7.43,28.14,36
2020,3,08,16,2,33,경기도,596622,42909,639531,5402805540,355841420,5758646960,8.14,25.29,33
2020,3,08,23,3,34,경기도,209693,50482,260175,1885017630,463740840,2348758470,10.14,22.86,33
2020,3,08,30,4,35,경기도,47171,141103,188274,399376040,1261087920,1660463960,11.57,18.71,30
2020,3,09,06,1,36,경기도,43282,91796,135078,354885780,837003480,1191889260,15.86,18.14,34
2020,3,09,13,2,37,경기도,35631,83782,119413,311745790,763865030,1075610820,14,21.71,36
2020,3,09,20,3,38,경기도,22106,91952,114058,185477920,827980470,1013458390,14.29,24.86,39
2020,3,09,27,4,39,경기도,72030,65094,137124,619623330,570538830,1190162160,13.29,22.71,36
2020,4,10,04,1,40,경기도,383074,128561,511635,3579792790,1093267690,4673060480,16.29,20.14,36
2020,4,10,11,2,41,경기도,126860,67254,194114,1175703100,585114590,1760817690,17.29,21.43,39
2020,4,10,18,3,42,경기도,107758,32391,140149,1001821470,279532510,1281353980,17.43,25.14,43
2020,4,10,25,4,43,경기도,159408,34889,194297,1407817010,268465090,1676282100,15.86,27.86,44
2020,4,11,01,5,44,경기도,181001,39629,220630,1633363260,310380990,1943744250,18.43,30.14,49
2020,4,11,08,1,45,경기도,218769,18114,236883,2060134120,164670050,2224804170,15.14,24,39
2020,4,11,15,2,46,경기도,176436,24797,201233,1653041120,208993760,1862034880,16.57,30,47
2020,4,11,22,3,47,경기도,110078,50243,160321,1013141950,455601360,1468743310,19.43,35.43,55
2020,4,11,29,4,48,경기도,67414,36721,104135,573332020,316017420,889349440,15.86,38.14,54
2020,4,12,06,1,49,경기도,45848,30278,76126,396940060,268748870,665688930,16.43,41.43,58
2020,4,12,13,2,50,경기도,34688,16289,50977,306562740,147435860,453998600,18.57,34.57,53
2020,4,12,20,3,51,경기도,23440,13889,37329,210139130,124945960,335085090,16.29,35,51
2020,4,12,27,4,52,경기도,14811,91109,105920,129138570,828753050,957891620,10.43,33.43,44
2021,1,01,03,5,53,경기도,11198,64609,75807,92673070,549514410,642187480,10.71,31.71,42
2020,1,01,05,1,1,경상남도,219278,63712,282990,1822796360,523059560,2345855920,6.43,14.57,21
2020,1,01,12,2,2,경상남도,62912,82024,144936,522372100,673921920,1196294020,6.57,17.43,24
2020,1,01,19,3,3,경상남도,66255,55822,122077,546529890,458801420,1005331310,8.29,16,24
2020,1,01,26,4,4,경상남도,255930,23301,279231,2232114320,185326570,2417440890,8.71,13.43,22
2020,1,02,02,5,5,경상남도,181663,20523,202186,1478788660,156113940,1634902600,9.14,22.57,32
2020,1,02,09,1,6,경상남도,82936,17352,100288,695129300,143702060,838831360,9.57,15.57,25
2020,1,02,16,2,7,경상남도,102800,31846,134646,852049040,259691180,1111740220,9.14,13.57,23
2020,1,02,23,3,8,경상남도,50318,23239,73557,417293520,188699710,605993230,9.29,14.57,24
2020,1,03,01,4,9,경상남도,9647,13846,23493,79238300,113664420,192902720,8.43,10.86,19
2020,1,03,08,1,10,경상남도,5903,16483,22386,50528300,139775360,190303660,9.29,24.71,34
2020,1,03,15,2,11,경상남도,3710,16120,19830,30735900,132967420,163703320,9.29,27.57,37
2020,1,03,22,3,12,경상남도,2615,11814,14429,20239780,95105760,115345540,11.71,29.57,41
2020,1,03,29,4,13,경상남도,1806,10263,12069,13619140,79419140,93038280,9.43,28.86,38
2020,2,04,05,1,14,경상남도,798,7503,8301,5753440,61727420,67480860,9.86,28.14,38
2020,2,04,12,2,15,경상남도,418,6612,7030,2974640,55310680,58285320,7.57,24.14,32
2020,2,04,19,3,16,경상남도,2055,7472,9527,17509080,56651580,74160660,6.71,26.14,33
2020,2,04,26,4,17,경상남도,1107,6227,7334,9249820,42935040,52184860,8.86,28.29,37
2020,2,05,03,5,18,경상남도,4336,13681,18017,34618480,102918080,137536560,11.14,28.14,39
2020,2,05,10,1,19,경상남도,3878,14137,18015,30826460,112958600,143785060,8.86,23.29,32
2020,2,05,17,2,20,경상남도,1487,10663,12150,11678300,90776700,102455000,9.86,23.29,33
2020,2,05,24,3,21,경상남도,878,11585,12463,6317400,93732900,100050300,8,29.57,38
2020,2,05,31,4,22,경상남도,1233,13213,14446,9508040,100362220,109870260,9.29,26,35
2020,2,06,07,1,23,경상남도,18009,10385,28394,163554760,78794920,242349680,7.29,25.86,33
2020,2,06,14,2,24,경상남도,31489,9396,40885,285336080,72190440,357526520,9.14,23,32
2020,2,06,21,3,25,경상남도,29263,11897,41160,259021100,94644140,353665240,10,22.43,32
2020,2,06,28,4,26,경상남도,77500,10555,88055,633227240,77803160,711030400,9.71,20.43,30
2020,3,07,05,1,27,경상남도,40348,7297,47645,338561620,55659860,394221480,10.43,20.43,31
2020,3,07,12,2,28,경상남도,20477,10723,31200,175564580,87244840,262809420,10.29,23,33
2020,3,07,19,3,29,경상남도,115534,4536,120070,988128120,35915060,1024043180,9,16.57,26
2020,3,07,26,4,30,경상남도,66369,8794,75163,565617000,65172300,630789300,7.43,16.86,24
2020,3,08,02,5,31,경상남도,98044,7442,105486,794377800,54556980,848934780,5.43,17.57,23
2020,3,08,09,1,32,경상남도,178255,12966,191221,1517928540,98016420,1615944960,7.29,13.86,21
2020,3,08,16,2,33,경상남도,153481,9276,162757,1352666010,73830240,1426496250,9.71,12.71,22
2020,3,08,23,3,34,경상남도,68122,16087,84209,586474290,132637690,719111980,10.29,15.29,26
2020,3,08,30,4,35,경상남도,14297,29622,43919,119008750,249420020,368428770,10.43,9.71,20
2020,3,09,06,1,36,경상남도,14729,19763,34492,117946170,170723130,288669300,10.29,9.86,20
2020,3,09,13,2,37,경상남도,11408,16566,27974,96213350,142499340,238712690,9.43,10.43,20
2020,3,09,20,3,38,경상남도,7129,19269,26398,58228180,165678290,223906470,10.43,11.14,22
2020,3,09,27,4,39,경상남도,18637,11927,30564,156426730,100211050,256637780,11,9.86,21
2020,4,10,04,1,40,경상남도,104195,25395,129590,920897600,207839870,1128737470,12.86,9.71,23
2020,4,10,11,2,41,경상남도,38934,14447,53381,349126990,118506080,467633070,13.57,15.14,29
2020,4,10,18,3,42,경상남도,30162,5866,36028,265251210,47502340,312753550,13.14,13.43,27
2020,4,10,25,4,43,경상남도,41831,5567,47398,354280380,38480090,392760470,14.14,13.43,28
2020,4,11,01,5,44,경상남도,44818,6440,51258,378757930,46399250,425157180,13.14,15.29,28
2020,4,11,08,1,45,경상남도,51638,2785,54423,453096550,21623950,474720500,10.86,16.43,27
2020,4,11,15,2,46,경상남도,43261,4429,47690,379852490,33169300,413021790,11,18.43,29
2020,4,11,22,3,47,경상남도,27955,8737,36692,239404970,73887560,313292530,12.14,20.29,32
2020,4,11,29,4,48,경상남도,17151,5936,23087,139467050,47974310,187441360,10,23.14,33
2020,4,12,06,1,49,경상남도,10851,4229,15080,91509260,35296430,126805690,10,18.86,29
2020,4,12,13,2,50,경상남도,9356,2339,11695,80725400,20377260,101102660,11.29,15.71,27
2020,4,12,20,3,51,경상남도,6364,2157,8521,55787930,18578020,74365950,11.71,18.43,30
2020,4,12,27,4,52,경상남도,4294,17837,22131,36142330,153393000,189535330,6.71,16.14,23
2021,1,01,03,5,53,경상남도,3181,11150,14331,26182880,91948790,118131670,6.71,15.71,22
2020,1,01,05,1,1,경상북도,138002,38408,176410,1126884200,313986080,1440870280,7,11.29,18
2020,1,01,12,2,2,경상북도,41481,49268,90749,334083140,394339900,728423040,7.43,15,22
2020,1,01,19,3,3,경상북도,41715,34938,76653,333757080,280090560,613847640,8,13.86,22
2020,1,01,26,4,4,경상북도,165060,13697,178757,1421657440,108604240,1530261680,8.57,11.14,20
2020,1,02,02,5,5,경상북도,114190,10496,124686,911495000,78319620,989814620,10.86,13.71,25
2020,1,02,09,1,6,경상북도,51797,9808,61605,427329420,80412120,507741540,9.57,11.29,21
2020,1,02,16,2,7,경상북도,64036,19388,83424,524525900,155417080,679942980,10.29,11.29,22
2020,1,02,23,3,8,경상북도,24290,10495,34785,199626960,83194800,282821760,9,10.71,20
2020,1,03,01,4,9,경상북도,3289,4411,7700,26535800,35063240,61599040,5.29,9.71,15
2020,1,03,08,1,10,경상북도,1495,3977,5472,12919560,33475000,46394560,4.71,13.14,18
2020,1,03,15,2,11,경상북도,1205,4755,5960,9952660,39609980,49562640,5,19.57,25
2020,1,03,22,3,12,경상북도,852,3598,4450,6561940,29350460,35912400,4.86,20.43,25
2020,1,03,29,4,13,경상북도,857,3583,4440,6397120,27438460,33835580,5.14,17.86,23
2020,2,04,05,1,14,경상북도,356,2680,3036,2516260,21913220,24429480,6,16.14,22
2020,2,04,12,2,15,경상북도,110,1974,2084,805460,16044820,16850280,6.43,16.86,23
2020,2,04,19,3,16,경상북도,493,1687,2180,4113600,12892700,17006300,4.29,14.86,19
2020,2,04,26,4,17,경상북도,399,1817,2216,3125480,12725800,15851280,3.71,18.71,22
2020,2,05,03,5,18,경상북도,1916,4410,6326,15300700,32077960,47378660,5.29,18.43,24
2020,2,05,10,1,19,경상북도,1671,5967,7638,13681640,46557180,60238820,6.29,18,24
2020,2,05,17,2,20,경상북도,799,4448,5247,6487800,37133640,43621440,7.43,19.29,27
2020,2,05,24,3,21,경상북도,381,5408,5789,2981040,42588500,45569540,6.29,23.57,30
2020,2,05,31,4,22,경상북도,416,6034,6450,3255180,45680040,48935220,7.86,23.14,31
2020,2,06,07,1,23,경상북도,9464,6031,15495,83763060,43324600,127087660,7.57,18.57,26
2020,2,06,14,2,24,경상북도,16630,5240,21870,147388580,36911920,184300500,6.14,13.57,20
2020,2,06,21,3,25,경상북도,16387,6559,22946,143431700,50444860,193876560,7.57,14.43,22
2020,2,06,28,4,26,경상북도,43967,4711,48678,352590900,34716580,387307480,6.29,10,16
2020,3,07,05,1,27,경상북도,23553,3482,27035,196603760,25953520,222557280,8.57,12.71,21
2020,3,07,12,2,28,경상북도,12363,4748,17111,104739880,38419920,143159800,11.29,17.71,29
2020,3,07,19,3,29,경상북도,66557,2165,68722,563039060,17601200,580640260,9,14.71,24
2020,3,07,26,4,30,경상북도,38231,4447,42678,323098780,33093020,356191800,7.71,16.14,24
2020,3,08,02,5,31,경상북도,52645,3066,55711,423179500,22218800,445398300,9,13.86,23
